2.85,-0.130506
2.86,-0.133382
2.87,-0.133922
2.88,-0.132032
2.89,-0.127651
2.9,-0.120745
2.91,-0.111313
2.92,-0.0993852
2.93,-0.0850229
2.94,-0.0683174
2.95,-0.0493897
2.96,-0.028389
2.97,-0.00549112
2.98,0.0191036
2.99,0.0451724
3,0.0724725
3.01,0.100744
3.02,0.129713
3.03,0.159095
3.04,0.188596
3.05,0.217919
3.06,0.246766
3.07,0.27484
3.08,0.30185
3.09,0.327516
3.1,0.351569
3.11,0.373754
3.12,0.393836
3.13,0.411601
3.14,0.426857
3.15,0.439441
3.16,0.449214
3.17,0.456068
3.18,0.459925
3.19,0.460738
3.2,0.458494
3.21,0.453209
3.22,0.444933
3.23,0.433747
3.24,0.419763
3.25,0.403119
3.26,0.383986
3.27,0.362555
3.28,0.339045
3.29,0.313692
3.3,0.286754
3.31,0.258502
3.32,0.229218
3.33,0.199197
3.34,0.168735
3.35,0.138133
3.36,0.107691
3.37,0.0777024
3.38,0.0484541
3.39,0.0202212
3.4,-0.00673547
3.41,-0.0321722
3.42,-0.0558654
3.43,-0.0776141
3.44,-0.097242
3.45,-0.114599
3.46,-0.129565
3.47,-0.142047
3.48,-0.151984
3.49,-0.159347
3.5,-0.164137
3.51,-0.166385
3.52,-0.166156
3.53,-0.163542
3.54,-0.158665
3.55,-0.151673
3.56,-0.142741
3.57,-0.132064
3.58,-0.119859
3.59,-0.106363
3.6,-0.0918239
3.61,-0.0765042
3.62,-0.0606743
3.63,-0.04461
3.64,-0.0285889
3.65,-0.0128876
3.66,0.0022224
3.67,0.0164775
3.68,0.0296254
3.69,0.0414283
3.7,0.0516656
3.71,0.0601365
3.72,0.066663
3.73,0.0710917
3.74,0.0732955
3.75,0.0731757
3.76,0.0706633
3.77,0.0657191
3.78,0.0583354
3.79,0.0485352
3.8,0.0363728
3.81,0.0219327
3.82,0.00532895
3.83,-0.013296
3.84,-0.0337733
3.85,-0.0559088
3.86,-0.0794863
3.87,-0.104269
3.88,-0.130003
3.89,-0.15642
3.9,-0.18324
3.91,-0.210175
3.92,-0.236931
3.93,-0.263214
3.94,-0.288732
3.95,-0.313198
